time,throttle,brake,speed,x,y
31.6,0,0.0022210246179971,-0.000229,44.5580830819783,5.2232303486272
31.65,0,0,-0.000229,44.5580830819783,5.2232303486272
31.7,0,0.09308,-0.000229,44.5580830819783,5.2232303486272
31.75,0.0441657320322177,0.0126013332711129,-0.000229,44.55808306524,5.2232303466584
31.8,0.125987523026592,0.0770015281048935,-0.000229,44.55808306524,5.2232303466584
31.85,0.185125650087919,0,0.0707010429505169,44.55808306524,5.2232303466584
31.9,0.221309952835306,0,0.12834082866557,44.558083051989,5.22323034509978
31.95,0.304246014343561,0,0.222697228674945,44.558083051989,5.22323034509978
32,0.349179298950936,0,0.368910416382026,44.558083051989,5.22323034509978
32.05,0.420721879950365,0,0.544187681236614,44.5580830401327,5.22323034370523
32.1,0.478856906754899,0,0.760573747411244,44.5580830401327,5.22323034370523
32.15,0.499902835459184,0,0.963626703787838,44.5580830401327,5.22323034370523
32.2,0.511171106530161,0,1.21710426050703,44.5580823071859,5.33435963987734
32.25,0.51338947691323,0,1.43084354276087,44.5580823071859,5.33435963987734
32.3,0.51233274758594,0,1.70222351045987,44.5580823071859,5.33435963987734
32.35,0.512316860862572,0,1.9421671679813,44.4787966592396,5.44548837999243
32.4,0.509690571020116,0,2.150325599332,44.4787966592396,5.44548837999243
32.45,0.510888357098186,0,2.41389893778555,44.4787966592396,5.44548837999243
32.5,0.511867553147062,0,2.68374278313493,44.4787952091691,5.66774697422053
32.55,0.511972317176613,0,2.92802843545054,44.4787952091691,5.66774697422053
32.6,0.509505940282871,0,3.1823795032252,44.4787952091691,5.66774697422053
32.65,0.506135472564866,0,3.39737547731579,44.3202224185929,6.11226304257647
32.7,0.50163735036208,0,3.61793643636364,44.3202224185929,6.11226304257647
32.75,0.493819833074339,0,3.83462979923919,44.3202224185929,6.11226304257647
32.8,0.478759884477967,0,4.05085736418671,44.2409345468208,6.55677966780515
32.85,0.456643326064382,0,4.28712860521878,44.2409345468208,6.55677966780515
32.9,0.445664357463977,0,4.48905135225639,44.2409345468208,6.55677966780515
32.95,0.436807200420278,0,4.67991196348963,44.0823611132221,7.11242504522393
33,0.436743821201759,0,4.86964397855986,44.0823611132221,7.11242504522393
